Country,WHOREGION,FLUREGION,Year,Month,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Nigeria,African Region of WHO,Western Africa,2009,5,20,5/11/2009,5/17/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,5,21,5/18/2009,5/24/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,5,22,5/25/2009,5/31/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,6,23,6/1/2009,6/7/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,6,24,6/8/2009,6/14/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,6,25,6/15/2009,6/21/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,6,26,6/22/2009,6/28/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,7,27,6/29/2009,7/5/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,7,28,7/6/2009,7/12/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,7,29,7/13/2009,7/19/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,7,30,7/20/2009,7/26/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,8,31,7/27/2009,8/2/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,8,32,8/3/2009,8/9/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,8,33,8/10/2009,8/16/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,8,34,8/17/2009,8/23/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,8,35,8/24/2009,8/30/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,9,36,8/31/2009,9/6/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,9,37,9/7/2009,9/13/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,9,38,9/14/2009,9/20/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,9,39,9/21/2009,9/27/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,10,40,9/28/2009,10/4/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,10,41,10/5/2009,10/11/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,10,42,10/12/2009,10/18/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,10,43,10/19/2009,10/25/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,11,44,10/26/2009,11/1/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,11,45,11/2/2009,11/8/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,11,46,11/9/2009,11/15/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,11,47,11/16/2009,11/22/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,11,48,11/23/2009,11/29/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,12,49,11/30/2009,12/6/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,12,50,12/7/2009,12/13/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,12,51,12/14/2009,12/20/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2009,12,52,12/21/2009,12/27/2009,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2010,1,53,12/28/2009,1/3/2010,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2010,1,1,1/4/2010,1/10/2010,41,41,1,7,0,0,1,9,0,0,1,1,10,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,1,2,1/11/2010,1/17/2010,59,59,7,0,0,0,2,9,0,0,2,2,11,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,1,3,1/18/2010,1/24/2010,78,78,1,1,0,0,0,2,0,0,0,0,2,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,1,4,1/25/2010,1/31/2010,67,67,0,4,0,0,0,4,0,0,1,1,5,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,2,5,2/1/2010,2/7/2010,78,78,0,5,0,0,10,15,0,0,3,3,18,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,2,6,2/8/2010,2/14/2010,50,50,0,4,0,0,12,16,0,0,1,1,17,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,2,7,2/15/2010,2/21/2010,55,55,0,5,0,0,7,12,0,0,1,1,13,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,2,8,2/22/2010,2/28/2010,60,60,0,6,0,0,0,6,0,0,0,0,6,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,3,9,3/1/2010,3/7/2010,61,61,0,7,1,0,0,8,0,0,2,2,10,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,3,10,3/8/2010,3/14/2010,78,78,0,13,0,0,0,13,0,0,0,0,13,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,3,11,3/15/2010,3/21/2010,67,67,0,4,0,0,6,10,0,0,0,0,10,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,3,12,3/22/2010,3/28/2010,68,68,0,1,0,0,2,3,0,0,0,0,3,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,4,13,3/29/2010,4/4/2010,64,64,0,0,0,0,3,3,0,0,1,1,4,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,4,14,4/5/2010,4/11/2010,34,34,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,4,15,4/12/2010,4/18/2010,69,69,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,4,16,4/19/2010,4/25/2010,61,61,0,0,0,0,2,2,0,0,0,0,2,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,5,17,4/26/2010,5/2/2010,54,54,0,0,0,0,1,1,0,0,0,0,1,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,5,18,5/3/2010,5/9/2010,42,42,3,0,0,0,1,4,0,0,0,0,4,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,5,19,5/10/2010,5/16/2010,58,58,0,0,0,0,2,2,0,0,0,0,2,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,5,20,5/17/2010,5/23/2010,55,55,0,0,1,0,2,3,0,0,0,0,3,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,5,21,5/24/2010,5/30/2010,73,73,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,6,22,5/31/2010,6/6/2010,40,39,0,0,0,0,0,0,0,0,0,0,0,,No Report
Nigeria,African Region of WHO,Western Africa,2010,6,23,6/7/2010,6/13/2010,63,63,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,6,24,6/14/2010,6/20/2010,45,45,0,0,1,0,0,1,0,0,0,0,1,,No Report
Nigeria,African Region of WHO,Western Africa,2010,6,25,6/21/2010,6/27/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Nigeria,African Region of WHO,Western Africa,2010,7,26,6/28/2010,7/4/2010,38,38,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,7,27,7/5/2010,7/11/2010,53,53,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,7,28,7/12/2010,7/18/2010,44,44,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,7,29,7/19/2010,7/25/2010,32,32,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,8,30,7/26/2010,8/1/2010,42,42,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,8,31,8/2/2010,8/8/2010,44,40,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,8,32,8/9/2010,8/15/2010,50,50,0,0,2,0,0,2,0,0,1,1,3,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,8,33,8/16/2010,8/22/2010,4,4,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,8,34,8/23/2010,8/29/2010,53,53,0,0,2,0,1,3,0,0,2,2,5,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,9,35,8/30/2010,9/5/2010,48,48,0,0,2,0,0,2,0,0,3,3,5,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,9,36,9/6/2010,9/12/2010,16,16,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,9,37,9/13/2010,9/19/2010,39,39,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,9,38,9/20/2010,9/26/2010,32,32,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Nigeria,African Region of WHO,Western Africa,2010,10,39,9/27/2010,10/3/2010,29,29,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,10,40,10/4/2010,10/10/2010,23,23,0,2,4,0,0,6,0,0,2,2,8,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,10,41,10/11/2010,10/17/2010,,,,,,,,,,,,,,,No Report
Nigeria,African Region of WHO,Western Africa,2010,10,42,10/18/2010,10/24/2010,31,31,0,0,2,0,0,2,0,0,4,4,6,,No Report
Nigeria,African Region of WHO,Western Africa,2010,10,43,10/25/2010,10/31/2010,43,43,0,1,0,0,0,1,0,0,3,3,4,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,11,44,11/1/2010,11/7/2010,49,49,0,1,1,0,0,2,0,0,9,9,11,,No Report
Nigeria,African Region of WHO,Western Africa,2010,11,45,11/8/2010,11/14/2010,30,30,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,11,46,11/15/2010,11/21/2010,25,25,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,11,47,11/22/2010,11/28/2010,50,50,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Nigeria,African Region of WHO,Western Africa,2010,12,48,11/29/2010,12/5/2010,61,61,0,0,0,0,2,2,0,0,2,2,4,,No Report
Nigeria,African Region of WHO,Western Africa,2010,12,49,12/6/2010,12/12/2010,60,60,0,0,0,0,0,0,0,0,2,2,2,,No Report
Nigeria,African Region of WHO,Western Africa,2010,12,50,12/13/2010,12/19/2010,73,73,0,0,0,0,0,0,0,0,0,0,0,,No Report
Nigeria,African Region of WHO,Western Africa,2010,12,51,12/20/2010,12/26/2010,44,44,0,0,0,0,0,0,0,0,0,0,0,,No Report
Nigeria,African Region of WHO,Western Africa,2011,1,52,12/27/2010,1/2/2011,30,30,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,1,1,12/29/2008,1/4/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,1,2,1/5/2009,1/11/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,1,3,1/12/2009,1/18/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,1,4,1/19/2009,1/25/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,2,5,1/26/2009,2/1/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,2,6,2/2/2009,2/8/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,2,7,2/9/2009,2/15/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,2,8,2/16/2009,2/22/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,3,9,2/23/2009,3/1/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,3,10,3/2/2009,3/8/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,3,11,3/9/2009,3/15/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,3,12,3/16/2009,3/22/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,3,13,3/23/2009,3/29/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,4,14,3/30/2009,4/5/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,4,15,4/6/2009,4/12/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,4,16,4/13/2009,4/19/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,4,17,4/20/2009,4/26/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,5,18,4/27/2009,5/3/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,5,19,5/4/2009,5/10/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,5,20,5/11/2009,5/17/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,5,21,5/18/2009,5/24/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,5,22,5/25/2009,5/31/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,6,23,6/1/2009,6/7/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,6,24,6/8/2009,6/14/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,6,25,6/15/2009,6/21/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,6,26,6/22/2009,6/28/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,7,27,6/29/2009,7/5/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,7,28,7/6/2009,7/12/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,7,29,7/13/2009,7/19/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,7,30,7/20/2009,7/26/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,8,31,7/27/2009,8/2/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,8,32,8/3/2009,8/9/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,8,33,8/10/2009,8/16/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,8,34,8/17/2009,8/23/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,8,35,8/24/2009,8/30/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,9,36,8/31/2009,9/6/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,9,37,9/7/2009,9/13/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,9,38,9/14/2009,9/20/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,9,39,9/21/2009,9/27/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,10,40,9/28/2009,10/4/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,10,41,10/5/2009,10/11/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,10,42,10/12/2009,10/18/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,10,43,10/19/2009,10/25/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,11,44,10/26/2009,11/1/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,11,45,11/2/2009,11/8/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,11,46,11/9/2009,11/15/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,11,47,11/16/2009,11/22/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,11,48,11/23/2009,11/29/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,12,49,11/30/2009,12/6/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,12,50,12/7/2009,12/13/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,12,51,12/14/2009,12/20/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2009,12,52,12/21/2009,12/27/2009,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,1,53,12/28/2009,1/3/2010,,,,,,,,,,,,,,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,1,1,1/4/2010,1/10/2010,29,29,0,11,0,0,0,11,0,0,0,0,11,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,1,2,1/11/2010,1/17/2010,27,27,0,4,0,0,0,4,0,0,1,1,5,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,1,3,1/18/2010,1/24/2010,12,12,0,2,0,0,0,2,0,0,0,0,2,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,1,4,1/25/2010,1/31/2010,12,12,0,1,0,0,0,1,0,0,0,0,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,2,5,2/1/2010,2/7/2010,7,7,0,3,0,0,0,3,0,0,0,0,3,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,2,6,2/8/2010,2/14/2010,9,9,0,3,2,0,0,5,0,0,0,0,5,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,2,7,2/15/2010,2/21/2010,37,37,0,9,0,0,0,9,0,0,2,2,11,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,2,8,2/22/2010,2/28/2010,39,39,0,13,0,0,0,13,0,0,0,0,13,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,3,9,3/1/2010,3/7/2010,74,74,0,44,0,0,0,44,0,0,2,2,46,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,3,10,3/8/2010,3/14/2010,49,49,0,23,0,0,0,23,0,0,0,0,23,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,3,11,3/15/2010,3/21/2010,71,71,0,26,0,0,0,26,0,0,1,1,27,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,3,12,3/22/2010,3/28/2010,68,68,0,20,0,0,0,20,0,0,6,6,26,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,4,13,3/29/2010,4/4/2010,26,26,0,9,1,0,0,10,0,0,0,0,10,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,4,14,4/5/2010,4/11/2010,29,29,0,4,0,0,0,4,0,0,1,1,5,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,4,15,4/12/2010,4/18/2010,6,6,0,1,0,0,0,1,0,0,0,0,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,4,16,4/19/2010,4/25/2010,37,37,0,6,1,0,0,7,0,0,2,2,9,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,5,17,4/26/2010,5/2/2010,36,36,0,0,0,0,0,0,0,0,2,2,2,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,5,18,5/3/2010,5/9/2010,34,34,0,1,0,0,0,1,0,0,0,0,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,5,19,5/10/2010,5/16/2010,29,29,0,0,0,0,0,0,0,0,2,2,2,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,5,20,5/17/2010,5/23/2010,40,40,0,0,0,0,0,0,0,0,4,4,4,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,5,21,5/24/2010,5/30/2010,41,41,0,1,0,0,0,1,0,0,1,1,2,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,6,22,5/31/2010,6/6/2010,29,29,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,6,23,6/7/2010,6/13/2010,27,27,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,6,24,6/14/2010,6/20/2010,37,37,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,6,25,6/21/2010,6/27/2010,26,26,0,0,0,0,0,0,0,0,1,1,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,7,26,6/28/2010,7/4/2010,31,31,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,7,27,7/5/2010,7/11/2010,31,31,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,7,28,7/12/2010,7/18/2010,36,36,0,0,0,0,0,0,1,0,0,1,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,7,29,7/19/2010,7/25/2010,34,34,0,0,0,0,0,0,1,0,0,1,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,8,30,7/26/2010,8/1/2010,30,30,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,8,31,8/2/2010,8/8/2010,33,33,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,8,32,8/9/2010,8/15/2010,32,32,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,8,33,8/16/2010,8/22/2010,28,28,0,0,0,0,0,0,1,0,0,1,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,8,34,8/23/2010,8/29/2010,30,30,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,9,35,8/30/2010,9/5/2010,27,27,0,0,0,0,0,0,0,0,1,1,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,9,36,9/6/2010,9/12/2010,9,9,0,0,0,0,0,0,0,0,1,1,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,9,37,9/13/2010,9/19/2010,30,30,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,9,38,9/20/2010,9/26/2010,31,31,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,10,39,9/27/2010,10/3/2010,28,28,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,10,40,10/4/2010,10/10/2010,29,29,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,10,41,10/11/2010,10/17/2010,29,29,0,0,1,0,0,1,0,0,0,0,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,10,42,10/18/2010,10/24/2010,37,37,0,0,1,0,0,1,0,0,0,0,1,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,10,43,10/25/2010,10/31/2010,40,40,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,11,44,11/1/2010,11/7/2010,42,42,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,11,45,11/8/2010,11/14/2010,41,41,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,11,46,11/15/2010,11/21/2010,34,34,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,11,47,11/22/2010,11/28/2010,47,47,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,12,48,11/29/2010,12/5/2010,39,39,0,0,0,0,0,0,0,0,0,0,0,,No Report
Rwanda,African Region of WHO,Eastern Africa,2010,12,49,12/6/2010,12/12/2010,41,41,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Rwanda,African Region of WHO,Eastern Africa,2010,12,50,12/13/2010,12/19/2010,37,37,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Rwanda,African Region of WHO,Eastern Africa,2010,12,51,12/20/2010,12/26/2010,26,26,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Rwanda,African Region of WHO,Eastern Africa,2011,1,52,12/27/2010,1/2/2011,,,,,,,,,,,,,,,No Report
Senegal,African Region of WHO,Western Africa,2009,1,1,12/29/2008,1/4/2009,6,6,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,1,2,1/5/2009,1/11/2009,18,18,0,0,1,0,0,1,0,0,0,0,1,,No Activity
Senegal,African Region of WHO,Western Africa,2009,1,3,1/12/2009,1/18/2009,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Senegal,African Region of WHO,Western Africa,2009,1,4,1/19/2009,1/25/2009,12,12,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,2,5,1/26/2009,2/1/2009,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,2,6,2/2/2009,2/8/2009,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,2,7,2/9/2009,2/15/2009,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,2,8,2/16/2009,2/22/2009,8,8,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,3,9,2/23/2009,3/1/2009,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,3,10,3/2/2009,3/8/2009,12,12,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,3,11,3/9/2009,3/15/2009,12,12,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,3,12,3/16/2009,3/22/2009,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Senegal,African Region of WHO,Western Africa,2009,3,13,3/23/2009,3/29/2009,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
